transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,source_file,amount_clean,was_sentinel,is_outlier,date_format,date_clean,category_clean,payment_mode_clean,transaction_id_clean
A_T8813,A_U042,2024-04-23,Expense,education,7504,UPI,LUCKNOW,Monthly rent payment,budgetwise_finance_dataset.csv,7504.0,False,False,iso,2024-04-23,Education,UPI,A_T8813
A_T13871,A_U148,09-04-24,Expense,Utility,8890,UPi,Ahmedabad,,budgetwise_finance_dataset.csv,8890.0,False,False,dash,2024-04-09,Utilities,UPI,A_T13871
A_T1962,A_U050,09/29/2023,Expense,FOOD,4097,Upi,JAI,,budgetwise_finance_dataset.csv,4097.0,False,False,slash,2023-09-29,Food,UPI,A_T1962
A_T6572,A_U057,2023-08-10,Expense,FOOD,8584,CARD,,,budgetwise_finance_dataset.csv,8584.0,False,False,iso,2023-08-10,Food,Card,A_T6572
A_T12928,A_U012,2021-01-09,Expense,FOOD,5056,Csh,LUCKNOW,Medicine,budgetwise_finance_dataset.csv,5056.0,False,False,iso,2021-01-09,Food,Cash,A_T12928
A_T11193,A_U027,24-03-2022,Expense,food,$-1000,UPI,pune,...,budgetwise_finance_dataset.csv,-1000.0,False,False,dash_long_year,2022-03-24,Food,UPI,A_T11193
A_T5380,A_U086,06/07/2024,Expense,Savings,2374,Upi,mumbai,Electricity bill,budgetwise_finance_dataset.csv,2374.0,False,False,slash,2024-06-07,Savings,UPI,A_T5380
A_T10771,A_U014,2024-10-08,Expense,education,2453 INR,UPi,Lucknow,Restaurant dinner,budgetwise_finance_dataset.csv,,False,False,iso,2024-10-08,Education,UPI,A_T10771
A_T3122,A_U033,03/04/2021,Expense,Travel,7836,card,CHENNAI,misc,budgetwise_finance_dataset.csv,7836.0,False,False,slash,2021-03-04,Travel,Card,A_T3122
A_T11830,A_U058,2023-11-24,Expense,Entertain,6776,card,Kolkata,Shopping,budgetwise_finance_dataset.csv,6776.0,False,False,iso,2023-11-24,Entertainment,Card,A_T11830
A_T9258,A_U091,,Expense,Food,203,bank transfer,Hyderabad,,budgetwise_finance_dataset.csv,203.0,False,False,,,Food,Bank Transfer,A_T9258
A_T12093,A_U130,07/13/2021,Expense,Rent,19280,Bank Transfer,hyderabad,Internet bill,budgetwise_finance_dataset.csv,19280.0,False,False,slash,2021-07-13,Rent,Bank Transfer,A_T12093
A_T7524,A_U033,12/29/2023,Expense,Fod,2420,CASH,jaipur,Doctor consultation,budgetwise_finance_dataset.csv,2420.0,False,False,slash,2023-12-29,Food,Cash,A_T7524
A_T12040,A_U131,2022-04-11,Expense,Utilties,999999,,KOLKATA,Restaurant dinner,budgetwise_finance_dataset.csv,,True,False,iso,2022-04-11,Utilities,,A_T12040_dup1
A_T2933,A_U141,01-08-2024,Expense,EDU,6054,Bank Transfer,Hyderabad,,budgetwise_finance_dataset.csv,6054.0,False,False,dash_long_year,2024-08-01,Education,Bank Transfer,A_T2933
A_T3033,A_U121,12/12/2022,Expense,Fod,2226,CARD,,,budgetwise_finance_dataset.csv,2226.0,False,False,slash,2022-12-12,Food,Card,A_T3033
A_T7819,A_U036,2024-06-24,Expense,entertainment,9742,Crd,Kolkata,,budgetwise_finance_dataset.csv,9742.0,False,False,iso,2024-06-24,Entertainment,Card,A_T7819
A_T9880,A_U042,13-08-22,Expense,Rent,41804,Card,kolkata,Fixed deposit,budgetwise_finance_dataset.csv,41804.0,False,False,dash,2022-08-13,Rent,Card,A_T9880_dup1
A_T8119,A_U061,2022-04-16,Income,,64163,card,lucknow,Grocery shopping,budgetwise_finance_dataset.csv,64163.0,False,False,iso,2022-04-16,,Card,A_T8119
A_T10214,A_U035,16-07-2021,Expense,Traval,Rs.8816,Csh,chennai,,budgetwise_finance_dataset.csv,8816.0,False,False,dash_long_year,2021-07-16,Travel,Cash,A_T10214
A_T0489,A_U007,02/06/2022,Income,Salary,59444,Bank_Transfer,Ahmedabad,Restaurant dinner,budgetwise_finance_dataset.csv,59444.0,False,False,slash,2022-02-06,Salary,Bank Transfer,A_T0489
A_T5590,A_U139,08/27/2022,Expense,Utilities,8562,bank transfer,KOLKATA,...,budgetwise_finance_dataset.csv,8562.0,False,False,slash,2022-08-27,Utilities,Bank Transfer,A_T5590_dup1
A_T6976,A_U019,05/13/2024,Expense,Travel,8903,Crd,KOL,Uber ride,budgetwise_finance_dataset.csv,8903.0,False,False,slash,2024-05-13,Travel,Card,A_T6976
A_T0004,A_U091,01-07-22,Expense,Traval,4110,CRD,MUM,Gym membership,budgetwise_finance_dataset.csv,4110.0,False,False,dash,2022-07-01,Travel,Card,A_T0004
A_T6645,A_U131,09/13/2022,Income,Freelance,₹28507,Card,DELHI,!!!,budgetwise_finance_dataset.csv,28507.0,False,False,slash,2022-09-13,Freelance,Card,A_T6645
A_T1860,A_U053,17-01-24,Expense,Entertain,1218,Bank Transfer,LUCKNOW,Restaurant dinner,budgetwise_finance_dataset.csv,1218.0,False,False,dash,2024-01-17,Entertainment,Bank Transfer,A_T1860
A_T1533,A_U095,2023-03-17,Expense,Foods,177,Upi,CHENNAI,Internet bill,budgetwise_finance_dataset.csv,177.0,False,False,iso,2023-03-17,Food,UPI,A_T1533
A_T8654,A_U014,2021-12-27,Expense,Food,3768 INR,CASH,HYDERABAD,Doctor consultation,budgetwise_finance_dataset.csv,,False,False,iso,2021-12-27,Food,Cash,A_T8654
A_T8402,A_U021,06/23/2024,Income,Others,16637,Upi,,,budgetwise_finance_dataset.csv,16637.0,False,False,slash,2024-06-23,Others,UPI,A_T8402
A_T1910,A_U088,2023-05-02,Expense,Fod,3657,Upi,DEL,EMI payment,budgetwise_finance_dataset.csv,3657.0,False,False,iso,2023-05-02,Food,UPI,A_T1910
A_T6896,A_U089,27-07-21,Expense,Entrtnmnt,6758,Cash,HYD,Uber ride,budgetwise_finance_dataset.csv,6758.0,False,False,dash,2021-07-27,Entertainment,Cash,A_T6896
A_T10436,A_U035,28-08-24,Income,Others,808886,Bank Transfr,PUNE,xyz123,budgetwise_finance_dataset.csv,808886.0,False,True,dash,2024-08-28,Others,Bank Transfer,A_T10436
A_T13852,A_U143,05/25/2022,Expense,savings,8854,Bank Transfr,AHMEDABAD,Uber ride,budgetwise_finance_dataset.csv,8854.0,False,False,slash,2022-05-25,Savings,Bank Transfer,A_T13852
A_T9108,A_U079,17-04-23,Income,Others,$49389,Card,Chennai,,budgetwise_finance_dataset.csv,49389.0,False,False,dash,2023-04-17,Others,Card,A_T9108
A_T3166,A_U105,2023-08-09,Expense,RENT,8088,,HYDERABAD,Medicine,budgetwise_finance_dataset.csv,8088.0,False,False,iso,2023-08-09,Rent,,A_T3166
A_T0447,A_U025,2024-09-22,Expense,Entertainment,5386 INR,BankTransfer,chennai,Movie tickets,budgetwise_finance_dataset.csv,,False,False,iso,2024-09-22,Entertainment,Bank Transfer,A_T0447
A_T12899,A_U108,2023-09-09,Expense,Education,6624,Bank_Transfer,CHE,...,budgetwise_finance_dataset.csv,6624.0,False,False,iso,2023-09-09,Education,Bank Transfer,A_T12899
A_T7499,A_U064,09/30/2023,Expense,Entertain,6154,Bank_Transfer,Mumbai,Books,budgetwise_finance_dataset.csv,6154.0,False,False,slash,2023-09-30,Entertainment,Bank Transfer,A_T7499
A_T9772,A_U110,01/21/2022,Expense,health,9518,Cash,lucknow,Restaurant dinner,budgetwise_finance_dataset.csv,9518.0,False,False,slash,2022-01-21,Health,Cash,A_T9772
A_T7720,A_U059,10/07/2021,Income,Freelance,22403,Bank Transfr,pune,test,budgetwise_finance_dataset.csv,22403.0,False,False,slash,2021-10-07,Freelance,Bank Transfer,A_T7720
A_T11912,A_U078,11/01/2023,Expense,Entertain,5584,CARD,HYDERABAD,,budgetwise_finance_dataset.csv,5584.0,False,False,slash,2023-11-01,Entertainment,Card,A_T11912
A_T12987,A_U085,03/30/2022,Expense,travel,Rs.8154,UPi,MUM,Train ticket,budgetwise_finance_dataset.csv,8154.0,False,False,slash,2022-03-30,Travel,UPI,A_T12987
A_T0411,A_U130,2021-08-24,Expense,Entertainment,6776,,lucknow,Movie tickets,budgetwise_finance_dataset.csv,6776.0,False,False,iso,2021-08-24,Entertainment,,A_T0411
A_T3961,A_U056,2021-07-02,Expense,Traval,2857,,JAIPUR,,budgetwise_finance_dataset.csv,2857.0,False,False,iso,2021-07-02,Travel,,A_T3961_dup1
A_T7955,A_U055,11/23/2024,Expense,FOOD,7743 INR,bank transfer,Jaipur,Internet bill,budgetwise_finance_dataset.csv,,False,False,slash,2024-11-23,Food,Bank Transfer,A_T7955
A_T4126,A_U021,2022-06-05,Income,Others,17241,Upi,Pune,Coffee,budgetwise_finance_dataset.csv,17241.0,False,False,iso,2022-06-05,Others,UPI,A_T4126
A_T1522,A_U068,26-12-22,Expense,rent,2598,UPI,kolkata,Monthly rent payment,budgetwise_finance_dataset.csv,2598.0,False,False,dash,2022-12-26,Rent,UPI,A_T1522
A_T6714,A_U116,2021-07-29,Expense,Foodd,1248,CRD,PUNE,,budgetwise_finance_dataset.csv,1248.0,False,False,iso,2021-07-29,Food,Card,A_T6714
A_T13651,A_U038,2024-03-01,Expense,Travl,7187,bank transfer,Jaipur,Online course,budgetwise_finance_dataset.csv,7187.0,False,False,iso,2024-03-01,Travel,Bank Transfer,A_T13651_dup1
A_T7789,A_U040,2021-08-17,Expense,Fod,5814,Bank Transfr,CHE,misc,budgetwise_finance_dataset.csv,5814.0,False,False,iso,2021-08-17,Food,Bank Transfer,A_T7789
A_T2979,A_U147,07/11/2022,Expense,Educaton,6011,upi,Delhi,Grocery shopping,budgetwise_finance_dataset.csv,6011.0,False,False,slash,2022-07-11,Education,UPI,A_T2979
A_T4177,A_U078,2021-12-24,Expense,RENT,515,CASH,Jaipur,Uber ride,budgetwise_finance_dataset.csv,515.0,False,False,iso,2021-12-24,Rent,Cash,A_T4177_dup1
A_T9146,A_U131,10-12-22,Expense,HEALTH,$4399,CARD,Delhi,xyz123,budgetwise_finance_dataset.csv,4399.0,False,False,dash,2022-12-10,Health,Card,A_T9146
A_T11326,A_U079,2024-07-03,Income,Others,13166,Crd,KOLKATA,asdfgh,budgetwise_finance_dataset.csv,13166.0,False,False,iso,2024-07-03,Others,Card,A_T11326
A_T11426,A_U142,11/17/2022,Expense,Food,763,Card,pune,Restaurant dinner,budgetwise_finance_dataset.csv,763.0,False,False,slash,2022-11-17,Food,Card,A_T11426
A_T13057,A_U119,05/09/2023,Expense,Health,1175,UPI,,ATM withdrawal,budgetwise_finance_dataset.csv,1175.0,False,False,slash,2023-05-09,Health,UPI,A_T13057
A_T11969,A_U072,12/14/2021,Expense,rent,₹5648,,KOL,EMI payment,budgetwise_finance_dataset.csv,5648.0,False,False,slash,2021-12-14,Rent,,A_T11969
A_T7242,A_U125,2024-01-21,Expense,Foods,793,cash,Kolkata,Shopping,budgetwise_finance_dataset.csv,793.0,False,False,iso,2024-01-21,Food,Cash,A_T7242
A_T6126,A_U052,27-10-21,Expense,rent,$2305,BankTransfer,Lucknow,xyz123,budgetwise_finance_dataset.csv,2305.0,False,False,dash,2021-10-27,Rent,Bank Transfer,A_T6126
A_T2186,A_U002,02/22/2023,Expense,Rent,10099,Bank Transfr,CHENNAI,,budgetwise_finance_dataset.csv,10099.0,False,False,slash,2023-02-22,Rent,Bank Transfer,A_T2186
A_T7080,A_U123,18-08-21,Expense,food,$3777,Cash,Hyderabad,Internet bill,budgetwise_finance_dataset.csv,3777.0,False,False,dash,2021-08-18,Food,Cash,A_T7080
A_T3292,A_U084,12/06/2024,Expense,Entertainment,681,Bank Transfr,pune,Restaurant dinner,budgetwise_finance_dataset.csv,681.0,False,False,slash,2024-12-06,Entertainment,Bank Transfer,A_T3292
A_T8440,A_U075,28-02-2024,Expense,Rnt,$7331,CRD,Pune,Electricity bill,budgetwise_finance_dataset.csv,7331.0,False,False,dash_long_year,2024-02-28,Rent,Card,A_T8440
A_T9657,A_U097,26-02-22,Expense,utilities,7561,UPi,JAIPUR,Movie tickets,budgetwise_finance_dataset.csv,7561.0,False,False,dash,2022-02-26,Utilities,UPI,A_T9657
A_T5789,A_U112,2023-05-05,Income,Bonus,25785,cash,Delhi,,budgetwise_finance_dataset.csv,25785.0,False,False,iso,2023-05-05,Bonus,Cash,A_T5789
A_T13384,A_U071,12/20/2021,Expense,Traval,1759,Card,Bangalore,EMI payment,budgetwise_finance_dataset.csv,1759.0,False,False,slash,2021-12-20,Travel,Card,A_T13384
A_T9058,A_U033,04-01-2021,Expense,rent,9721,BankTransfer,delhi,Train ticket,budgetwise_finance_dataset.csv,9721.0,False,False,dash_long_year,2021-01-04,Rent,Bank Transfer,A_T9058
A_T1517,A_U067,2021-11-02,Expense,Travel,₹7661,Card,DEL,Uber ride,budgetwise_finance_dataset.csv,7661.0,False,False,iso,2021-11-02,Travel,Card,A_T1517
A_T9814,A_U079,06/06/2024,Expense,Travl,7753,Card,bangalore,Electricity bill,budgetwise_finance_dataset.csv,7753.0,False,False,slash,2024-06-06,Travel,Card,A_T9814
A_T12914,A_U088,07/03/2024,Expense,TRAVEL,999999999,Card,KOL,Movie tickets,budgetwise_finance_dataset.csv,,True,False,slash,2024-07-03,Travel,Card,A_T12914
A_T8949,A_U116,22-02-2022,Expense,Rent,25541,Card,Hyderabad,Grocery shopping,budgetwise_finance_dataset.csv,25541.0,False,False,dash_long_year,2022-02-22,Rent,Card,A_T8949
A_T11582,A_U056,06/10/2023,Expense,travel,7931,,bangalore,ATM withdrawal,budgetwise_finance_dataset.csv,7931.0,False,False,slash,2023-06-10,Travel,,A_T11582
A_T11214,A_U085,2024-02-17,Expense,Entrtnmnt,5409,Card,LUC,Monthly rent payment,budgetwise_finance_dataset.csv,5409.0,False,False,iso,2024-02-17,Entertainment,Card,A_T11214
A_T13707,A_U020,2021-04-05,Expense,RENT,3841,Bank Transfr,Hyderabad,Restaurant dinner,budgetwise_finance_dataset.csv,3841.0,False,False,iso,2021-04-05,Rent,Bank Transfer,A_T13707
A_T10496,A_U034,23-03-24,Expense,entertainment,2696,Bank Transfer,chennai,Petrol,budgetwise_finance_dataset.csv,2696.0,False,False,dash,2024-03-23,Entertainment,Bank Transfer,A_T10496
A_T12715,A_U025,2023-10-12,Expense,entertainment,8479 INR,Cash,BAN,,budgetwise_finance_dataset.csv,,False,False,iso,2023-10-12,Entertainment,Cash,A_T12715
A_T13805,A_U030,21-06-21,Expense,Education,6848,card,MUMBAI,test,budgetwise_finance_dataset.csv,6848.0,False,False,dash,2021-06-21,Education,Card,A_T13805
A_T9112,A_U091,2023-12-22,Expense,Traval,8715,cash,BANGALORE,...,budgetwise_finance_dataset.csv,8715.0,False,False,iso,2023-12-22,Travel,Cash,A_T9112
A_T13575,A_U035,02/13/2021,Expense,RENT,6650,cash,chennai,Grocery shopping,budgetwise_finance_dataset.csv,6650.0,False,False,slash,2021-02-13,Rent,Cash,A_T13575
A_T11057,A_U042,2021-12-13,Expense,Traval,7718,csh,delhi,Movie tickets,budgetwise_finance_dataset.csv,7718.0,False,False,iso,2021-12-13,Travel,Cash,A_T11057
A_T12809,A_U031,04/09/2024,Expense,Foods,140,card,bangalore,Books,budgetwise_finance_dataset.csv,140.0,False,False,slash,2024-04-09,Food,Card,A_T12809
A_T4380,A_U062,06/05/2022,Expense,Rentt,29435,Cash,ahmedabad,Petrol,budgetwise_finance_dataset.csv,29435.0,False,False,slash,2022-06-05,Rent,Cash,A_T4380
A_T13574,A_U092,2023-11-01,Expense,food,5452,UPI,Jaipur,Online course,budgetwise_finance_dataset.csv,5452.0,False,False,iso,2023-11-01,Food,UPI,A_T13574
A_T11217,A_U052,17-09-2022,Expense,FOOD,5081,CASH,MUM,!!!,budgetwise_finance_dataset.csv,5081.0,False,False,dash_long_year,2022-09-17,Food,Cash,A_T11217
A_T10740,A_U054,03-03-21,Expense,Rnt,8302,csh,Lucknow,xyz123,budgetwise_finance_dataset.csv,8302.0,False,False,dash,2021-03-03,Rent,Cash,A_T10740
A_T1889,A_U019,12-05-22,Expense,Utilties,4869,CARD,,Restaurant dinner,budgetwise_finance_dataset.csv,4869.0,False,False,dash,2022-05-12,Utilities,Card,A_T1889
A_T2350,A_U085,2024-12-23,Expense,Rnt,8373,UPi,CHENNAI,Gym membership,budgetwise_finance_dataset.csv,8373.0,False,False,iso,2024-12-23,Rent,UPI,A_T2350
A_T7234,A_U040,23-02-24,Income,Freelance,₹66825,,Pune,Internet bill,budgetwise_finance_dataset.csv,66825.0,False,False,dash,2024-02-23,Freelance,,A_T7234_dup1
A_T13807,A_U115,10/15/2024,Income,Salary,22787,Crd,AHM,Shopping,budgetwise_finance_dataset.csv,22787.0,False,False,slash,2024-10-15,Salary,Card,A_T13807
A_T12060,A_U058,10/07/2024,Income,Salary,19568,card,BANGALORE,ATM withdrawal,budgetwise_finance_dataset.csv,19568.0,False,False,slash,2024-10-07,Salary,Card,A_T12060
A_T13013,A_U019,08/10/2022,Expense,rent,3002,UPi,AHMEDABAD,ATM withdrawal,budgetwise_finance_dataset.csv,3002.0,False,False,slash,2022-08-10,Rent,UPI,A_T13013
A_T0477,A_U054,2021-08-29,Expense,TRAVEL,$5249,Card,MUMBAI,Online course,budgetwise_finance_dataset.csv,5249.0,False,False,iso,2021-08-29,Travel,Card,A_T0477
A_T3781,A_U030,2023-11-18,Expense,EDU,7123,Csh,PUN,Online course,budgetwise_finance_dataset.csv,7123.0,False,False,iso,2023-11-18,Education,Cash,A_T3781
A_T2434,A_U141,12-03-21,Expense,travel,3872,csh,LUC,Internet bill,budgetwise_finance_dataset.csv,3872.0,False,False,dash,2021-03-12,Travel,Cash,A_T2434
A_T9871,A_U108,2023-03-20,Income,Salary,75222,bank transfer,Hyderabad,EMI payment,budgetwise_finance_dataset.csv,75222.0,False,False,iso,2023-03-20,Salary,Bank Transfer,A_T9871
A_T13389,A_U025,2023-02-15,Expense,entertainment,4329,Bank Transfr,LUC,Train ticket,budgetwise_finance_dataset.csv,4329.0,False,False,iso,2023-02-15,Entertainment,Bank Transfer,A_T13389
A_T11111,A_U095,,Income,Investment,33405,CARD,KOLKATA,,budgetwise_finance_dataset.csv,33405.0,False,False,,,Investment,Card,A_T11111_dup1
A_T13237,A_U058,08/03/2023,Expense,Travl,4578,Bank Transfer,HYDERABAD,Grocery shopping,budgetwise_finance_dataset.csv,4578.0,False,False,slash,2023-08-03,Travel,Bank Transfer,A_T13237
A_T3448,A_U078,12/22/2022,Income,Freelance,18566,Crd,jaipur,Internet bill,budgetwise_finance_dataset.csv,18566.0,False,False,slash,2022-12-22,Freelance,Card,A_T3448
A_T12377,A_U069,23-11-24,Expense,travel,3217,CRD,CHE,Grocery shopping,budgetwise_finance_dataset.csv,3217.0,False,False,dash,2024-11-23,Travel,Card,A_T12377
A_T10079,A_U091,23-04-21,Expense,SAVINGS,8293,Cash,DELHI,,budgetwise_finance_dataset.csv,8293.0,False,False,dash,2021-04-23,Savings,Cash,A_T10079
A_T6724,A_U077,06/01/2021,Expense,HEALTH,1880,Upi,JAI,Books,budgetwise_finance_dataset.csv,1880.0,False,False,slash,2021-06-01,Health,UPI,A_T6724
A_T2487,A_U101,11/16/2024,Expense,rent,$8553,Csh,lucknow,Shopping,budgetwise_finance_dataset.csv,8553.0,False,False,slash,2024-11-16,Rent,Cash,A_T2487
A_T6842,A_U141,2024-09-08,Expense,FOOD,8723,Upi,pune,misc,budgetwise_finance_dataset.csv,8723.0,False,False,iso,2024-09-08,Food,UPI,A_T6842
A_T12071,A_U028,2022-04-25,Expense,Helth,8562,Csh,DEL,Internet bill,budgetwise_finance_dataset.csv,8562.0,False,False,iso,2022-04-25,Health,Cash,A_T12071
A_T6415,A_U036,11/01/2023,Expense,Entrtnmnt,6408,CRD,Ahmedabad,Lunch,budgetwise_finance_dataset.csv,6408.0,False,False,slash,2023-11-01,Entertainment,Card,A_T6415
A_T1237,A_U101,12/30/2023,Expense,utilities,7478,card,KOL,Lunch,budgetwise_finance_dataset.csv,7478.0,False,False,slash,2023-12-30,Utilities,Card,A_T1237
A_T8590,A_U039,26-10-23,Income,Salary,,CARD,jaipur,test,budgetwise_finance_dataset.csv,,False,False,dash,2023-10-26,Salary,Card,A_T8590
A_T7075,A_U114,2023-07-25,Expense,Travl,2081,csh,PUNE,,budgetwise_finance_dataset.csv,2081.0,False,False,iso,2023-07-25,Travel,Cash,A_T7075
A_T10270,A_U132,09/23/2023,Income,,$45748,Bank Transfer,hyderabad,Internet bill,budgetwise_finance_dataset.csv,45748.0,False,False,slash,2023-09-23,,Bank Transfer,A_T10270_dup1
A_T7295,A_U058,06/14/2021,Expense,Foods,4435,Bank Transfr,CHENNAI,misc,budgetwise_finance_dataset.csv,4435.0,False,False,slash,2021-06-14,Food,Bank Transfer,A_T7295
A_T4305,A_U147,2023-12-17,Income,Bonus,50177,UPi,chennai,Grocery shopping,budgetwise_finance_dataset.csv,50177.0,False,False,iso,2023-12-17,Bonus,UPI,A_T4305
A_T12760,A_U045,2022-07-11,Expense,Rnt,6318,Csh,JAI,Movie tickets,budgetwise_finance_dataset.csv,6318.0,False,False,iso,2022-07-11,Rent,Cash,A_T12760
A_T5648,A_U050,2023-08-30,Expense,Fod,5072,UPi,ahmedabad,Lunch,budgetwise_finance_dataset.csv,5072.0,False,False,iso,2023-08-30,Food,UPI,A_T5648
A_T4616,A_U018,08-01-2022,Income,Bonus,20954,Cash,mumbai,!!!,budgetwise_finance_dataset.csv,20954.0,False,False,dash_long_year,2022-01-08,Bonus,Cash,A_T4616
A_T10289,A_U078,2021-05-04,Expense,Foodd,1644,CRD,Kolkata,Books,budgetwise_finance_dataset.csv,1644.0,False,False,iso,2021-05-04,Food,Card,A_T10289
A_T9730,A_U015,05-09-22,Expense,utilities,,Cash,BAN,misc,budgetwise_finance_dataset.csv,,False,False,dash,2022-09-05,Utilities,Cash,A_T9730
A_T12419,A_U076,2021-12-25,Expense,Utilities,2093,bank transfer,,Train ticket,budgetwise_finance_dataset.csv,2093.0,False,False,iso,2021-12-25,Utilities,Bank Transfer,A_T12419
A_T13596,A_U088,,Expense,FOOD,4387,upi,lucknow,misc,budgetwise_finance_dataset.csv,4387.0,False,False,,,Food,UPI,A_T13596
A_T1580,A_U103,2021-07-30,Expense,Food,499,CARD,lucknow,misc,budgetwise_finance_dataset.csv,499.0,False,False,iso,2021-07-30,Food,Card,A_T1580
A_T13821,A_U098,2024-12-25,Expense,TRAVEL,6957,Bank_Transfer,HYD,ATM withdrawal,budgetwise_finance_dataset.csv,6957.0,False,False,iso,2024-12-25,Travel,Bank Transfer,A_T13821
A_T6217,A_U032,20-01-22,Expense,travel,1893,Card,Kolkata,...,budgetwise_finance_dataset.csv,1893.0,False,False,dash,2022-01-20,Travel,Card,A_T6217
A_T3528,A_U108,12-05-24,Expense,Travl,7171,Bank Transfr,AHM,Movie tickets,budgetwise_finance_dataset.csv,7171.0,False,False,dash,2024-05-12,Travel,Bank Transfer,A_T3528
A_T0374,A_U064,11/02/2024,Expense,food,6613,UPI,MUM,Electricity bill,budgetwise_finance_dataset.csv,6613.0,False,False,slash,2024-11-02,Food,UPI,A_T0374
A_T6304,A_U069,2024-03-25,Expense,RENT,9323,bank transfer,,,budgetwise_finance_dataset.csv,9323.0,False,False,iso,2024-03-25,Rent,Bank Transfer,A_T6304
A_T1970,A_U137,08/18/2022,Expense,Food,3387,Crd,Ahmedabad,Grocery shopping,budgetwise_finance_dataset.csv,3387.0,False,False,slash,2022-08-18,Food,Card,A_T1970
A_T2585,A_U045,14-04-21,Income,Salary,41355,Bank_Transfer,JAI,Movie tickets,budgetwise_finance_dataset.csv,41355.0,False,False,dash,2021-04-14,Salary,Bank Transfer,A_T2585
A_T3948,A_U123,02-03-24,Income,Others,54776,Bank_Transfer,JAIPUR,Electricity bill,budgetwise_finance_dataset.csv,54776.0,False,False,dash,2024-03-02,Others,Bank Transfer,A_T3948
A_T1900,A_U114,10/09/2021,Expense,TRAVEL,₹999999,CRD,,xyz123,budgetwise_finance_dataset.csv,,True,False,slash,2021-10-09,Travel,Card,A_T1900
A_T8330,A_U150,08/23/2022,Expense,FOOD,₹5450,csh,ahmedabad,ATM withdrawal,budgetwise_finance_dataset.csv,5450.0,False,False,slash,2022-08-23,Food,Cash,A_T8330
A_T3157,A_U064,2024-10-19,Income,Freelance,20442,Bank Transfr,ahmedabad,Doctor consultation,budgetwise_finance_dataset.csv,20442.0,False,False,iso,2024-10-19,Freelance,Bank Transfer,A_T3157
A_T0649,A_U011,11/14/2023,Expense,Travel,4400,CRD,hyderabad,Shopping,budgetwise_finance_dataset.csv,4400.0,False,False,slash,2023-11-14,Travel,Card,A_T0649_dup1
A_T2717,A_U126,02/01/2021,Expense,Travl,$5000,Csh,HYDERABAD,,budgetwise_finance_dataset.csv,5000.0,False,False,slash,2021-02-01,Travel,Cash,A_T2717
A_T13241,A_U084,21-11-2023,Expense,Traval,4996,Cash,Delhi,Movie tickets,budgetwise_finance_dataset.csv,4996.0,False,False,dash_long_year,2023-11-21,Travel,Cash,A_T13241
A_T6928,A_U075,08/07/2021,Expense,,7508,csh,HYD,test,budgetwise_finance_dataset.csv,7508.0,False,False,slash,2021-08-07,,Cash,A_T6928
A_T0574,A_U092,19-02-24,Expense,Rnt,9424,CASH,LUCKNOW,,budgetwise_finance_dataset.csv,9424.0,False,False,dash,2024-02-19,Rent,Cash,A_T0574
A_T3863,A_U063,26-07-21,Expense,Utility,₹3773,CRD,,Medicine,budgetwise_finance_dataset.csv,3773.0,False,False,dash,2021-07-26,Utilities,Card,A_T3863
A_T11373,A_U042,2024-02-23,Income,Investment,36907,UPI,Chennai,asdfgh,budgetwise_finance_dataset.csv,36907.0,False,False,iso,2024-02-23,Investment,UPI,A_T11373
A_T10636,A_U067,2022-10-23,Income,Freelance,71792,CARD,hyderabad,Electricity bill,budgetwise_finance_dataset.csv,71792.0,False,False,iso,2022-10-23,Freelance,Card,A_T10636_dup1
A_T12333,A_U055,2022-12-06,Expense,Entertain,6264,Upi,delhi,ATM withdrawal,budgetwise_finance_dataset.csv,6264.0,False,False,iso,2022-12-06,Entertainment,UPI,A_T12333
A_T8954,A_U045,12/11/2024,Expense,Foodd,920,Bank_Transfer,CHENNAI,Petrol,budgetwise_finance_dataset.csv,920.0,False,False,slash,2024-12-11,Food,Bank Transfer,A_T8954
A_T10235,A_U018,16-01-22,Expense,savings,5176,card,LUCKNOW,Uber ride,budgetwise_finance_dataset.csv,5176.0,False,False,dash,2022-01-16,Savings,Card,A_T10235
A_T9775,A_U119,2023-10-10,Expense,Entertainment,6971,CARD,Delhi,Books,budgetwise_finance_dataset.csv,6971.0,False,False,iso,2023-10-10,Entertainment,Card,A_T9775
A_T9306,A_U054,2023-12-22,Expense,RENT,9990,cash,Jaipur,,budgetwise_finance_dataset.csv,9990.0,False,False,iso,2023-12-22,Rent,Cash,A_T9306_dup1
A_T6002,A_U013,06/27/2023,Expense,Food,2832,Card,Jaipur,xyz123,budgetwise_finance_dataset.csv,2832.0,False,False,slash,2023-06-27,Food,Card,A_T6002_dup1
A_T13352,A_U086,02/13/2024,Expense,education,$1533,Cash,HYD,,budgetwise_finance_dataset.csv,1533.0,False,False,slash,2024-02-13,Education,Cash,A_T13352
A_T3557,A_U016,06-02-21,Expense,EDU,2295,Card,CHE,Monthly rent payment,budgetwise_finance_dataset.csv,2295.0,False,False,dash,2021-02-06,Education,Card,A_T3557
A_T11760,A_U032,10-06-22,Expense,Rentt,49634,CRD,Kolkata,misc,budgetwise_finance_dataset.csv,49634.0,False,False,dash,2022-06-10,Rent,Card,A_T11760
A_T8147,A_U043,2023-07-13,Expense,Food,2492,CARD,hyderabad,misc,budgetwise_finance_dataset.csv,2492.0,False,False,iso,2023-07-13,Food,Card,A_T8147
